# Chunk-averaged data for fix temp_profile and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount temp
5000 40 11520
  5 0.1125 287.234 293.299
  6 0.1375 288.268 288.478
  7 0.1625 287.076 291.744
  8 0.1875 287.742 290.362
  9 0.2125 288.472 289.194
  10 0.2375 288.116 290.111
  11 0.2625 287.788 298.026
  12 0.2875 288.642 291.301
  13 0.3125 288.212 296.944
  14 0.3375 288.042 301.778
  15 0.3625 288.272 296.239
  16 0.3875 287.788 308.836
  17 0.4125 288.416 299.419
  18 0.4375 288.032 302.237
  19 0.4625 287.688 310.067
  20 0.4875 287.64 309.554
  21 0.5125 287.964 318.647
  22 0.5375 287.93 321.857
  23 0.5625 288.572 313.989
  24 0.5875 288.156 311.355
  25 0.6125 287.8 313.263
  26 0.6375 287.62 308.645
  27 0.6625 288.224 311.4
  28 0.6875 288.078 305.13
  29 0.7125 288.82 306.065
  30 0.7375 287.684 299.752
  31 0.7625 288.122 295.874
  32 0.7875 287.414 296.13
  33 0.8125 287.224 297.254
  34 0.8375 288.124 299.365
  35 0.8625 288.48 294.44
  36 0.8875 287.814 290.666
  37 0.9125 288.216 291.896
  38 0.9375 288.308 293.814
  39 0.9625 287.61 293.182
  40 0.9875 287.502 290.144
50000 40 11520.000000000005
  1 0.0125 288.112 281.962
  2 0.0375 288.23 286.149
  3 0.0625 288.528 283.625
  4 0.0875 288.206 282.714
  5 0.1125 288.174 285.335
  6 0.1375 288.654 282.644
  7 0.1625 288.768 290.494
  8 0.1875 287.606 301.603
  9 0.2125 287.734 298.04
  10 0.2375 288.11 296.97
  11 0.2625 288.642 298.876
  12 0.2875 288.43 294.578
  13 0.3125 287.25 298.777
  14 0.3375 288.11 293.552
  15 0.3625 287.824 299.119
  16 0.3875 288.18 307.638
  17 0.4125 288.29 302.019
  18 0.4375 287.438 302.019
  19 0.4625 288.38 310.703
  20 0.4875 287.878 312.628
  21 0.5125 288.352 315.825
  22 0.5375 288.292 321.462
  23 0.5625 287.716 319.744
  24 0.5875 288.574 311.819
  25 0.6125 286.55 314.41
  26 0.6375 288.08 317.157
  27 0.6625 287.732 308.472
  28 0.6875 287.47 305.997
  29 0.7125 287.49 307.359
  30 0.7375 287.432 294.643
  31 0.7625 287.852 298.062
  32 0.7875 287.822 295.373
  33 0.8125 287.846 295.119
  34 0.8375 288.164 289.042
  35 0.8625 287.494 289.323
  36 0.8875 288.22 289.588
  37 0.9125 288.004 292.397
  38 0.9375 288.272 296.553
  39 0.9625 287.788 289.904
  40 0.9875 288.306 288.573
55000 40 11519.999999999998
  1 0.0125 287.284 270.558
  2 0.0375 287.626 275.608
  3 0.0625 288.046 277.406
  4 0.0875 288.208 286.714
  5 0.1125 288.004 293.792
  6 0.1375 288.126 285.058
  7 0.1625 288.742 286.724
  8 0.1875 287.876 298.778
  9 0.2125 288.14 298.353
  10 0.2375 287.366 296.178
  11 0.2625 287.326 299.411
  12 0.2875 287.936 303.297
  13 0.3125 287.612 301.182
  14 0.3375 288.366 301.254
  15 0.3625 287.784 300.274
  16 0.3875 287.79 310.368
  17 0.4125 288.232 307.633
  18 0.4375 288.468 307.166
  19 0.4625 288.134 309.425
  20 0.4875 288.292 309.575
  21 0.5125 287.458 315.635
  22 0.5375 288.278 314.4
  23 0.5625 288.32 310.318
  24 0.5875 288 312.03
  25 0.6125 288.468 312.852
  26 0.6375 288.502 317.216
  27 0.6625 289.002 303.199
  28 0.6875 287.802 307.372
  29 0.7125 287.916 310.635
  30 0.7375 286.968 300.741
  31 0.7625 288.444 298.366
  32 0.7875 288.41 301.33
  33 0.8125 288.348 298.749
  34 0.8375 287.594 297.023
  35 0.8625 287.286 295.4
  36 0.8875 287.966 289.127
  37 0.9125 287.786 291.165
  38 0.9375 288.15 289.274
  39 0.9625 287.83 290.348
  40 0.9875 288.114 276.194
60000 40 11520.000000000002
  1 0.0125 288.67 285.11
  2 0.0375 288.7 276.944
  3 0.0625 287.902 282.104
  4 0.0875 287.83 276.49
  5 0.1125 288.488 281.599
  6 0.1375 287.83 286.527
  7 0.1625 288.498 292.906
  8 0.1875 287.298 292.885
  9 0.2125 287.834 288.978
  10 0.2375 288.208 295.246
  11 0.2625 287.826 301.632
  12 0.2875 288.298 295.759
  13 0.3125 287.468 301
  14 0.3375 287.816 299.477
  15 0.3625 288.71 301.225
  16 0.3875 287.4 308.09
  17 0.4125 288.734 306.623
  18 0.4375 288.326 308.012
