# Chunk-averaged data for fix temp_profile and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount temp
10000 40 5759.999999999998
  28 0.6875 144.39 268.582
  29 0.7125 143.32 272.042
  30 0.7375 144.18 268.949
  31 0.7625 143.47 270.178
  32 0.7875 144.52 276.146
  33 0.8125 144.27 269.737
  34 0.8375 143.89 270.218
  35 0.8625 143.89 271.331
  36 0.8875 144.15 272.169
  37 0.9125 144.04 273.384
  38 0.9375 144.19 274.377
  39 0.9625 144.14 273.415
  40 0.9875 143.67 270.25
180000 40 5760
  1 0.0125 143.56 273.388
  2 0.0375 144.55 271.418
  3 0.0625 144.06 270.462
  4 0.0875 144.62 268.664
  5 0.1125 143.76 268.497
  6 0.1375 144.21 268.871
  7 0.1625 144.05 267.757
  8 0.1875 143.81 268.763
  9 0.2125 143.45 272.748
  10 0.2375 144.27 270.724
  11 0.2625 143.59 269.68
  12 0.2875 144.36 269.67
  13 0.3125 144.35 270.612
  14 0.3375 143.69 271.882
  15 0.3625 144.08 268.405
  16 0.3875 143.72 269.441
  17 0.4125 143.73 271.555
  18 0.4375 143.86 270.084
  19 0.4625 144.21 272.649
  20 0.4875 143.99 265.706
  21 0.5125 143.82 269.767
  22 0.5375 143.78 266.676
  23 0.5625 144 270.762
  24 0.5875 144.2 268.909
  25 0.6125 144.01 268.758
  26 0.6375 143.76 271.332
  27 0.6625 143.98 272.999
  28 0.6875 144.08 276.855
  29 0.7125 143.89 270.675
  30 0.7375 143.83 273.163
  31 0.7625 144.24 276.837
  32 0.7875 143.74 273.115
  33 0.8125 144.47 275.039
  34 0.8375 144.28 271.656
  35 0.8625 144.38 267.497
  36 0.8875 143.62 260.899
  37 0.9125 143.75 264.266
  38 0.9375 143.79 271.824
  39 0.9625 144.6 271.911
  40 0.9875 143.86 274.206
190000 40 5760.000000000001
  1 0.0125 144.13 269.796
  2 0.0375 143.9 268.657
  3 0.0625 143.76 269.514
  4 0.0875 143.98 275.443
  5 0.1125 144.85 268.317
  6 0.1375 144.01 269.413
  7 0.1625 144.42 272.362
  8 0.1875 144.24 270.345
  9 0.2125 144.07 270.342
  10 0.2375 143.56 273.014
  11 0.2625 143.84 273.725
  12 0.2875 144.32 270.609
  13 0.3125 143.71 270.78
  14 0.3375 144.42 267.75
  15 0.3625 143.91 272.017
  16 0.3875 144 265.908
  17 0.4125 143.89 268.67
  18 0.4375 143.99 268.415
  19 0.4625 143.74 270.029
  20 0.4875 143.75 269.982
  21 0.5125 143.51 272.86
  22 0.5375 144.08 272.973
  23 0.5625 144 276.905
  24 0.5875 143.41 277.131
  25 0.6125 144.1 278.448
  26 0.6375 143.94 271.179
  27 0.6625 144.23 266.665
  28 0.6875 144.19 268.429
  29 0.7125 144.08 265.284
  30 0.7375 143.99 263.515
  31 0.7625 143.77 265.786
  32 0.7875 144.09 265.279
  33 0.8125 144.02 262.957
  34 0.8375 144.05 267.125
  35 0.8625 143.8 266.927
  36 0.8875 143.99 264.958
  37 0.9125 144.12 263.753
  38 0.9375 144.02 266.109
  39 0.9625 144 271.152
  40 0.9875 144.12 267.678
200000 40 5760
  1 0.0125 143.89 268.608
  2 0.0375 143.72 269.385
