# Chunk-averaged data for fix temp_profile and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount temp
5000 40 8639.999999999998
  16 0.3875 216.112 307.816
  17 0.4125 215.724 310.418
  18 0.4375 215.87 303.012
  19 0.4625 215.864 308.945
  20 0.4875 215.198 317.276
  21 0.5125 216.314 313.861
  22 0.5375 215.462 313.417
  23 0.5625 215.936 318.149
  24 0.5875 216.828 312.841
  25 0.6125 216.318 300.44
  26 0.6375 216.43 295.641
  27 0.6625 215.928 301.437
  28 0.6875 216.222 304.096
  29 0.7125 215.472 301.151
  30 0.7375 215.564 297.539
  31 0.7625 216.09 297.185
  32 0.7875 215.61 292.768
  33 0.8125 216.168 292.277
  34 0.8375 215.562 290.596
  35 0.8625 216.22 295.406
  36 0.8875 216.206 291.989
  37 0.9125 215.62 291.184
  38 0.9375 216.382 295.444
  39 0.9625 216.298 293.139
  40 0.9875 216.192 286.243
80000 40 8640
  1 0.0125 216.46 279.269
  2 0.0375 216.232 278.314
  3 0.0625 216.386 281.916
  4 0.0875 215.912 282.948
  5 0.1125 216.136 291.747
  6 0.1375 216.272 289.063
  7 0.1625 216.286 290.775
  8 0.1875 216.078 289.769
  9 0.2125 216.1 292.843
  10 0.2375 216.108 286.448
  11 0.2625 216.468 291.007
  12 0.2875 215.872 299.673
  13 0.3125 216.604 302.693
  14 0.3375 216.116 295.829
  15 0.3625 216 306.597
  16 0.3875 215.278 310.765
  17 0.4125 215.86 308.921
  18 0.4375 215.696 310.762
  19 0.4625 215.95 309.482
  20 0.4875 215.838 318.301
  21 0.5125 215.526 325.363
  22 0.5375 216.462 316.028
  23 0.5625 215.506 317.52
  24 0.5875 215.644 308.955
  25 0.6125 215.838 307.703
  26 0.6375 215.89 306.678
  27 0.6625 216.118 298.599
  28 0.6875 215.952 294.378
  29 0.7125 215.564 294.938
  30 0.7375 216.506 297.76
  31 0.7625 215.83 302.033
  32 0.7875 216.254 307.463
  33 0.8125 216.174 295.863
  34 0.8375 215.968 291.031
  35 0.8625 215.744 297.95
  36 0.8875 216.014 295.178
  37 0.9125 215.768 290.196
  38 0.9375 215.582 287.842
  39 0.9625 216.21 288.005
  40 0.9875 215.798 285.768
85000 40 8639.999999999998
  1 0.0125 215.808 275.852
  2 0.0375 216.328 275.511
  3 0.0625 216.598 280.698
  4 0.0875 215.442 288.239
  5 0.1125 216.408 289.631
  6 0.1375 215.898 293.707
  7 0.1625 216.054 296.97
  8 0.1875 216.898 285.114
  9 0.2125 215.85 290.345
  10 0.2375 216.236 292.327
  11 0.2625 216.148 294.766
  12 0.2875 215.566 299.796
  13 0.3125 217.102 304.438
  14 0.3375 216.104 299.317
  15 0.3625 216.256 307.536
  16 0.3875 215.528 312.091
  17 0.4125 215.926 313.898
  18 0.4375 215.672 313.036
  19 0.4625 215.828 313.245
  20 0.4875 216.142 311.24
  21 0.5125 215.056 315.478
  22 0.5375 215.93 316.302
  23 0.5625 216.208 316.513
  24 0.5875 215.842 312.755
  25 0.6125 216.002 308.272
  26 0.6375 216.072 310.626
  27 0.6625 216.096 306.144
  28 0.6875 215.852 304.887
  29 0.7125 215.768 305.793
  30 0.7375 215.76 298.899
  31 0.7625 215.704 292.508
  32 0.7875 216.354 295.81
  33 0.8125 216.352 291.051
  34 0.8375 216.04 295.833
  35 0.8625 216.042 292.749
  36 0.8875 215.97 288.035
  37 0.9125 215.626 284.364
  38 0.9375 215.544 285.462
  39 0.9625 216.036 282.776
  40 0.9875 215.954 284.12
90000 40 8640
  1 0.0125 216.354 283.161
  2 0.0375 215.804 280.512
  3 0.0625 216.048 282.678
  4 0.0875 216.79 277.376
  5 0.1125 215.986 285.494
  6 0.1375 216.062 281.706
  7 0.1625 215.576 283.146
  8 0.1875 216.232 282.857
  9 0.2125 216.144 283.035
  10 0.2375 216.15 292.529
  11 0.2625 215.926 293.458
  12 0.2875 216.046 303.374
  13 0.3125 215.696 305.715
  14 0.3375 215.386 303.532
  15 0.3625 215.606 302.734
  16 0.3875 216.126 306.777
  17 0.4125 216.132 313.3
  18 0.4375 215.626 318.42
  19 0.4625 215.086 311.994
  20 0.4875 216.198 312.202
  21 0.5125 216.05 315.508
  22 0.5375 215.746 319.049
  23 0.5625 216.388 318.969
  24 0.5875 215.574 310.915
  25 0.6125 216.22 308.785
  26 0.6375 215.864 302
  27 0.6625 215.782 300.017
  28 0.6875 215.986 305.423
  29 0.7125 215.888 304.767
  30 0.7375 215.914 301.955
  31 0.7625 217 302.314
  32 0.7875 215.65 305.014
  33 0.8125 216.184 299.871
