# Chunk-averaged data for fix temp_profile and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount temp
405000 40 17280.000000000004
  13 0.3125 431.876 305.298
  14 0.3375 433.18 306.187
  15 0.3625 432.378 316.07
  16 0.3875 431.26 322.588
  17 0.4125 432.27 326.868
  18 0.4375 430.456 328.824
  19 0.4625 431.86 341.912
  20 0.4875 431.782 351.8
  21 0.5125 431.508 366.505
  22 0.5375 430.266 361.285
  23 0.5625 431.432 347.017
  24 0.5875 431.998 332.372
  25 0.6125 431.06 319.022
  26 0.6375 430.93 323.692
  27 0.6625 431.212 318.133
  28 0.6875 431.458 320.29
  29 0.7125 430.662 313.433
  30 0.7375 432.194 297.61
  31 0.7625 431.856 296.478
  32 0.7875 432.04 280.08
  33 0.8125 432.712 290.367
  34 0.8375 432.036 291.614
  35 0.8625 433.178 284.309
  36 0.8875 431.974 279.774
  37 0.9125 431.178 278.683
  38 0.9375 432.642 266.272
  39 0.9625 432.12 261.977
  40 0.9875 433.448 259.773
485000 40 17280
  1 0.0125 432.1 239.037
  2 0.0375 431.476 238.989
  3 0.0625 431.494 258.748
  4 0.0875 431.45 265.186
  5 0.1125 432.038 263.23
  6 0.1375 431.3 265.147
  7 0.1625 430.196 272.516
  8 0.1875 430.922 284.819
  9 0.2125 431.46 294.2
  10 0.2375 432.422 297.765
  11 0.2625 431.636 290.437
  12 0.2875 432.402 295.299
  13 0.3125 431.972 298.216
  14 0.3375 432.96 303.115
  15 0.3625 431.832 314.174
  16 0.3875 431.438 330.603
  17 0.4125 429.746 331.218
  18 0.4375 430.572 330.273
  19 0.4625 431.812 335.716
  20 0.4875 432.08 349.43
  21 0.5125 431.59 358.143
  22 0.5375 431.924 369.909
  23 0.5625 431.33 347.269
  24 0.5875 432.422 332.984
  25 0.6125 432.184 323.518
  26 0.6375 432.77 336.132
  27 0.6625 432.394 320.875
  28 0.6875 432.482 308.447
  29 0.7125 433.732 311.635
  30 0.7375 430.738 303.454
  31 0.7625 432.884 295.59
  32 0.7875 432.482 290.924
  33 0.8125 432.05 293.99
  34 0.8375 433.146 291.438
  35 0.8625 433.086 282.47
  36 0.8875 432.7 276.969
  37 0.9125 431.918 276.859
  38 0.9375 432.632 278.957
  39 0.9625 432.786 259.838
  40 0.9875 433.442 252.719
490000 40 17280
  1 0.0125 431.86 244.173
  2 0.0375 432.806 238.353
  3 0.0625 431.636 252.366
  4 0.0875 430.926 258.222
  5 0.1125 431.982 266.517
  6 0.1375 432.762 270.025
  7 0.1625 432.098 278.993
  8 0.1875 433.338 281.928
  9 0.2125 430.158 291.417
  10 0.2375 432.802 293.866
  11 0.2625 432.596 299.915
  12 0.2875 433.076 289.534
  13 0.3125 432.032 294.836
  14 0.3375 431.632 299.829
  15 0.3625 432.65 308.665
  16 0.3875 431.63 323.958
  17 0.4125 431.088 326.551
  18 0.4375 433.094 329.954
  19 0.4625 432.602 338.876
  20 0.4875 432.278 345.687
  21 0.5125 432.398 362.173
  22 0.5375 430.944 370.587
  23 0.5625 433.466 353.296
  24 0.5875 431.594 338.366
  25 0.6125 431.778 325.94
  26 0.6375 432.778 325.342
  27 0.6625 430.304 320.433
  28 0.6875 432.882 302.833
  29 0.7125 431.73 304.898
  30 0.7375 431.312 303.397
  31 0.7625 432.144 300.974
  32 0.7875 431.34 300.465
  33 0.8125 432.932 301.504
  34 0.8375 430.87 288.658
  35 0.8625 431.616 286.07
  36 0.8875 430.662 277.778
  37 0.9125 432.274 282.382
  38 0.9375 431.104 268.212
  39 0.9625 432.99 264.513
  40 0.9875 431.836 257.057
495000 40 17280
  1 0.0125 432.37 240.578
  2 0.0375 433.176 241.679
  3 0.0625 432.488 243.909
  4 0.0875 431.564 262.946
  5 0.1125 431.574 264.055
  6 0.1375 431.748 274.409
  7 0.1625 430.952 274.47
  8 0.1875 432.054 277.654
  9 0.2125 431.95 283.347
  10 0.2375 432.216 286.868
  11 0.2625 430.882 299.301
  12 0.2875 432.212 298.541
  13 0.3125 430.978 297.232
  14 0.3375 431.758 303.264
  15 0.3625 431.95 312.28
  16 0.3875 430.896 330.77
  17 0.4125 431.246 332.399
  18 0.4375 432.546 330.238
  19 0.4625 431.848 342.296
  20 0.4875 431.734 346.965
  21 0.5125 431.012 368.257
  22 0.5375 432.218 365.946
  23 0.5625 431.718 352.131
  24 0.5875 432.044 329.186
  25 0.6125 431.982 322.734
  26 0.6375 432.76 320.346
  27 0.6625 432.124 314.697
  28 0.6875 431.976 315.167
  29 0.7125 432.454 312.22
  30 0.7375 432.714 302.728
  31 0.7625 431.658 301.394
  32 0.7875 431.536 298.132
  33 0.8125 431.88 294.064
  34 0.8375 431.644 296.109
  35 0.8625 432.28 288.222
  36 0.8875 433.034 280.814
  37 0.9125 433.122 281.399
  38 0.9375 433.76 265.466
  39 0.9625 431.872 264.457
  40 0.9875 432.07 253.954
500000 40 17280
  1 0.0125 432.602 237.569
  2 0.0375 431.524 240.835
  3 0.0625 431.65 251.457
  4 0.0875 431.2 261.024
  5 0.1125 432.128 266.293
  6 0.1375 430.718 270.523
  7 0.1625 432.53 277.064
  8 0.1875 431.28 278.716
  9 0.2125 431.906 280.832
  10 0.2375 432.464 292.541
  11 0.2625 432.214 299.361
  12 0.2875 432.106 300.819
  13 0.3125 432.074 297.33
  14 0.3375 431.934 304.313
  15 0.3625 433.408 308.099
  16 0.3875 432.5 327.327
  17 0.4125 432.918 327.021
  18 0.4375 430.892 332.067
  19 0.4625 433.92 333.035
  20 0.4875 432.582 350.886
  21 0.5125 432.028 368.508
  22 0.5375 432.864 370.114
  23 0.5625 431.038 353.527
  24 0.5875 430.284 333.964
  25 0.6125 432.242 323.192
  26 0.6375 431.5 317.767
  27 0.6625 432.712 323.427
  28 0.6875 432.142 316.959
  29 0.7125 432.904 314.591
  30 0.7375 432.924 305.717
  31 0.7625 431.22 297.901
  32 0.7875 431.76 293.032
  33 0.8125 431.896 295.115
  34 0.8375 431.684 291.505
  35 0.8625 431.66 288.216
  36 0.8875 432.02 279.591
  37 0.9125 431.014 276.449
  38 0.9375 432.618 263.503
  39 0.9625 431.56 265.292
  40 0.9875 431.38 253.932
505000 40 17280.000000000004
  1 0.0125 431.794 238.092
  2 0.0375 432.524 235.284
  3 0.0625 432.586 255.107
  4 0.0875 432.566 263.008
  5 0.1125 431.914 269.661
  6 0.1375 431.688 272.005
  7 0.1625 431.644 272.392
  8 0.1875 431.814 281.56
  9 0.2125 431.078 292.038
  10 0.2375 431.064 299.787
  11 0.2625 431.454 292.384
  12 0.2875 430.596 296.749
  13 0.3125 430.642 298.76
  14 0.3375 431.406 302.868
  15 0.3625 432.684 314.035
  16 0.3875 430.7 317.31
  17 0.4125 432.226 314.392
  18 0.4375 431.416 335.424
  19 0.4625 431.062 337.421
  20 0.4875 431.818 354.22
  21 0.5125 433.654 371.122
  22 0.5375 430.62 377.835
  23 0.5625 431.48 341.363
  24 0.5875 431.082 343.341
  25 0.6125 432.472 330.172
  26 0.6375 430.894 323.095
  27 0.6625 431.576 313.628
  28 0.6875 432.014 315.754
  29 0.7125 432.182 314.211
  30 0.7375 432.72 294.453
  31 0.7625 432.284 291.084
  32 0.7875 433.106 299.118
  33 0.8125 432.192 298.917
  34 0.8375 433.1 294.491
  35 0.8625 433.186 281.276
  36 0.8875 432.414 277.841
  37 0.9125 432.78 276.079
  38 0.9375 433.386 269.154
  39 0.9625 432.82 260.844
  40 0.9875 433.362 252.945
510000 40 17280
  1 0.0125 431.492 236.695
  2 0.0375 431.522 241.281
  3 0.0625 431.13 252.41
  4 0.0875 430.634 263.165
