# Chunk-averaged data for fix temp_profile and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount temp
5000 40 8639.999999999996
  24 0.5875 216.114 333.339
  25 0.6125 214.694 323.346
  26 0.6375 216.318 316.98
  27 0.6625 215.706 308.876
  28 0.6875 215.594 309.56
  29 0.7125 215.774 303.873
  30 0.7375 216.152 304.678
  31 0.7625 215.16 300.775
  32 0.7875 216.022 290.351
  33 0.8125 215.712 286.843
  34 0.8375 215.664 281.872
  35 0.8625 216.092 286.48
  36 0.8875 216.312 285.821
  37 0.9125 216.998 291.169
  38 0.9375 215.676 286.663
  39 0.9625 215.548 280.927
  40 0.9875 216.964 277.708
95000 40 8640
  1 0.0125 216.576 247.68
  2 0.0375 215.82 249.486
  3 0.0625 215.716 267.768
  4 0.0875 216.904 271.789
  5 0.1125 215.968 274.854
  6 0.1375 216.002 284.941
  7 0.1625 215.336 289.744
  8 0.1875 216.74 296.404
  9 0.2125 215.652 286.937
  10 0.2375 215.572 285.737
  11 0.2625 216.692 294.384
  12 0.2875 215.762 305.553
  13 0.3125 215.79 304.852
  14 0.3375 216.204 308.175
  15 0.3625 215.846 311.009
  16 0.3875 215.888 308.536
  17 0.4125 215.234 313.987
  18 0.4375 216.894 323.893
  19 0.4625 215.922 337.616
  20 0.4875 216.24 352.245
  21 0.5125 215.666 359.211
  22 0.5375 216.174 353.225
  23 0.5625 215.996 329.855
  24 0.5875 215.168 319.539
  25 0.6125 216.05 312.701
  26 0.6375 215.578 307.582
  27 0.6625 215.97 320.443
  28 0.6875 215.404 321.983
  29 0.7125 216.364 307.915
  30 0.7375 216.248 296.52
  31 0.7625 215.156 296.698
  32 0.7875 216.744 293.869
  33 0.8125 216.644 295.965
  34 0.8375 215.762 287.484
  35 0.8625 215.878 296.081
  36 0.8875 215.642 293.871
  37 0.9125 216.698 287.834
  38 0.9375 215.41 279.358
  39 0.9625 216.382 273.52
  40 0.9875 216.308 264.783
100000 40 8640
  1 0.0125 216.466 250.01
  2 0.0375 215.628 240.465
  3 0.0625 216.356 265.125
  4 0.0875 216.912 273.951
  5 0.1125 216.288 276.037
  6 0.1375 215.336 283.235
  7 0.1625 215.822 286.376
  8 0.1875 216.584 292.656
  9 0.2125 215.892 296.101
  10 0.2375 215.84 289.097
  11 0.2625 215.804 296.038
  12 0.2875 215.78 301.906
  13 0.3125 215.484 317.716
  14 0.3375 215.678 316.504
  15 0.3625 215.486 314.746
  16 0.3875 215.696 310.688
  17 0.4125 216.482 314.221
  18 0.4375 215.488 315.63
  19 0.4625 215.568 326.307
  20 0.4875 216.134 338.211
  21 0.5125 217.336 368.389
  22 0.5375 216.078 356.457
  23 0.5625 215.956 350.159
  24 0.5875 216.258 330.648
  25 0.6125 215.438 315.52
  26 0.6375 216.046 316.111
  27 0.6625 216.06 327.325
  28 0.6875 215.312 307.988
  29 0.7125 216.784 311.383
  30 0.7375 216.15 305.436
  31 0.7625 216.63 299.448
  32 0.7875 216.278 297.176
  33 0.8125 216.704 285.615
  34 0.8375 215.506 295.658
  35 0.8625 215.336 294.56
  36 0.8875 215.422 284.013
  37 0.9125 215.924 273.285
  38 0.9375 215.318 266.594
  39 0.9625 216.568 263.566
  40 0.9875 216.172 261.823
105000 40 8640.000000000004
  1 0.0125 216.046 251.878
  2 0.0375 217.488 250.15
  3 0.0625 216.278 254.461
  4 0.0875 216.066 264.861
  5 0.1125 215.302 276.544
  6 0.1375 217.062 283.886
  7 0.1625 215.496 270.997
  8 0.1875 215.824 278.69
  9 0.2125 216.404 294.615
  10 0.2375 216.348 294.369
  11 0.2625 215.714 294.067
  12 0.2875 215.598 300.956
  13 0.3125 216.104 311.875
  14 0.3375 215.848 321.832
  15 0.3625 216.33 314.17
  16 0.3875 215.27 312.997
  17 0.4125 215.472 322.318
  18 0.4375 217.108 327.835
  19 0.4625 216.088 322.793
  20 0.4875 216.024 336.535
  21 0.5125 215.37 356.811
  22 0.5375 216.792 359.23
  23 0.5625 216.11 358.487
  24 0.5875 216.524 337.171
  25 0.6125 215.518 333.195
  26 0.6375 215.376 324.846
  27 0.6625 215.964 314.069
  28 0.6875 216.144 312.871
  29 0.7125 215.372 312.7
  30 0.7375 216.29 305.955
  31 0.7625 215.23 297.577
  32 0.7875 216.326 296.859
  33 0.8125 216.228 287.152
  34 0.8375 216.194 281.364
  35 0.8625 216.41 279.57
  36 0.8875 215.082 289.979
  37 0.9125 215.584 283.675
  38 0.9375 215.904 268.825
  39 0.9625 215.708 266.967
  40 0.9875 216.004 260.237
110000 40 8639.999999999998
  1 0.0125 215.962 252.334
  2 0.0375 215.804 246.415
  3 0.0625 216.208 250.18
