# Chunk-averaged data for fix temp_profile and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount temp
205000 40 5760
  6 0.1375 143.988 296.614
  7 0.1625 144.28 298.226
  8 0.1875 143.824 299.366
  9 0.2125 143.742 304.759
  10 0.2375 143.884 307.639
  11 0.2625 143.854 301.224
  12 0.2875 144.32 307.841
  13 0.3125 143.276 307.673
  14 0.3375 144.526 304.659
  15 0.3625 144.392 303.192
  16 0.3875 144.042 305.242
  17 0.4125 144.032 300.232
  18 0.4375 143.638 306.483
  19 0.4625 143.994 310.523
  20 0.4875 144.316 310.015
  21 0.5125 144.524 314.08
  22 0.5375 143.848 309.97
  23 0.5625 143.888 308.27
  24 0.5875 144.568 310.205
  25 0.6125 143.74 305.581
  26 0.6375 143.898 307.852
  27 0.6625 143.574 303.792
  28 0.6875 144.168 307.777
  29 0.7125 143.568 301.689
  30 0.7375 143.922 303.783
  31 0.7625 144.406 304.784
  32 0.7875 143.654 305.507
  33 0.8125 143.72 302.594
  34 0.8375 143.87 298.547
  35 0.8625 144.022 294.97
  36 0.8875 144.07 296.164
  37 0.9125 144.19 291.406
