# Chunk-averaged data for fix temp_profile and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount temp
205000 40 17280.000000000004
  23 0.5625 432.542 325.519
  24 0.5875 431.728 325.413
  25 0.6125 432.39 317.379
  26 0.6375 431.082 315.096
  27 0.6625 432.248 317.306
  28 0.6875 431.348 310.905
  29 0.7125 432.172 303.84
  30 0.7375 432.666 298.577
  31 0.7625 431.798 296.309
  32 0.7875 432.834 302.697
  33 0.8125 432.004 300.975
  34 0.8375 432.004 302.01
  35 0.8625 432.522 297.294
  36 0.8875 431.904 296.056
  37 0.9125 432.808 296.321
  38 0.9375 432.682 295.836
  39 0.9625 432.84 289.672
  40 0.9875 432.8 288.872
285000 40 17279.999999999996
  1 0.0125 432.206 282.288
  2 0.0375 432.938 280.629
  3 0.0625 431.092 274.517
  4 0.0875 431.748 279.034
  5 0.1125 431.468 287.966
  6 0.1375 431.408 289.232
  7 0.1625 432.714 287.947
  8 0.1875 431.422 284.972
  9 0.2125 431.922 294.474
  10 0.2375 432.446 296.072
  11 0.2625 431.2 297.246
  12 0.2875 431.942 294.62
  13 0.3125 432.332 301.919
  14 0.3375 431.434 306.686
  15 0.3625 431.46 298.886
  16 0.3875 432.322 303.188
  17 0.4125 432.226 310.106
  18 0.4375 431.636 312.63
  19 0.4625 431.636 310.942
  20 0.4875 431.372 312.164
  21 0.5125 432.198 320.471
  22 0.5375 431.434 330.97
  23 0.5625 431.472 327.169
  24 0.5875 431.758 326.839
  25 0.6125 431.754 314.959
  26 0.6375 433.07 313.181
  27 0.6625 431.77 321.361
  28 0.6875 432.818 307.315
  29 0.7125 431.862 304.889
  30 0.7375 432.262 304.357
  31 0.7625 432.71 308.409
  32 0.7875 432.4 300.935
  33 0.8125 431.896 298.412
  34 0.8375 431.778 292.168
  35 0.8625 431.908 292.493
  36 0.8875 431.596 293.818
  37 0.9125 432.272 298.388
  38 0.9375 432.016 297.13
  39 0.9625 433.138 279.441
  40 0.9875 432.964 284.827
290000 40 17280.000000000004
  1 0.0125 432.44 278.59
  2 0.0375 431.742 277.297
  3 0.0625 432.286 274.2
  4 0.0875 431.066 284.28
  5 0.1125 432.552 282.554
  6 0.1375 431.87 292.997
  7 0.1625 431.802 292.001
  8 0.1875 431.624 288.144
  9 0.2125 432.236 296.944
  10 0.2375 431.266 290.185
  11 0.2625 433.138 297.849
  12 0.2875 432.258 298.637
  13 0.3125 431.97 295.664
  14 0.3375 432.096 303.745
  15 0.3625 432.47 299.477
  16 0.3875 431.826 305.171
  17 0.4125 432.272 307.006
  18 0.4375 430.476 305.444
  19 0.4625 431.402 308.186
  20 0.4875 431.924 320.721
  21 0.5125 432.458 327.97
  22 0.5375 431.436 326.891
  23 0.5625 431.568 322.23
  24 0.5875 431.09 317.938
  25 0.6125 431.336 330.061
  26 0.6375 432.436 315.881
  27 0.6625 431.846 311.955
  28 0.6875 432.066 313.237
  29 0.7125 432.368 305.593
  30 0.7375 432.37 298.961
  31 0.7625 431.67 308.34
  32 0.7875 432.878 300.517
  33 0.8125 431.638 295.621
  34 0.8375 432.042 300.11
  35 0.8625 432.886 298.265
  36 0.8875 430.94 290.23
  37 0.9125 432.512 295.254
  38 0.9375 432.448 294.284
  39 0.9625 433.044 286.121
  40 0.9875 432.252 285.245
295000 40 17279.999999999996
  1 0.0125 432.406 281.92
  2 0.0375 432.158 274.952
  3 0.0625 431.876 274.994
  4 0.0875 432.242 283.709
  5 0.1125 431.296 287.889
  6 0.1375 432.468 291.821
  7 0.1625 431.76 292.052
  8 0.1875 431.888 291.693
  9 0.2125 431.92 293.814
  10 0.2375 431.798 291.752
  11 0.2625 432.222 295.027
  12 0.2875 431.418 295.443
  13 0.3125 430.722 298.782
  14 0.3375 430.924 303.164
  15 0.3625 431.616 301.472
  16 0.3875 431.948 307.693
  17 0.4125 432.346 309.958
  18 0.4375 432.988 311.469
  19 0.4625 430.696 313.075
  20 0.4875 431.32 313.197
  21 0.5125 431.818 318.114
  22 0.5375 432.538 320.833
  23 0.5625 432.678 327.22
  24 0.5875 432.206 318.803
  25 0.6125 431.884 319.856
  26 0.6375 432.858 319.726
  27 0.6625 431.898 316.645
  28 0.6875 431.716 309.306
  29 0.7125 431.71 299.866
  30 0.7375 432.28 301.622
  31 0.7625 432.142 304.765
  32 0.7875 432.498 299.743
  33 0.8125 432.606 296.94
  34 0.8375 431.846 302.081
  35 0.8625 432.192 306.559
  36 0.8875 432.098 291.121
  37 0.9125 432.694 285.788
  38 0.9375 431.954 291.325
  39 0.9625 431.91 292.757
  40 0.9875 432.462 286.578
300000 40 17280
  1 0.0125 431.018 287.237
  2 0.0375 431.856 283.077
  3 0.0625 432.78 278.322
  4 0.0875 432.662 284.336
  5 0.1125 431.578 289.762
  6 0.1375 431.446 295.109
  7 0.1625 432.002 286.077
  8 0.1875 432.564 286.403
  9 0.2125 431.324 286.173
  10 0.2375 432.232 293.047
  11 0.2625 432 299.372
  12 0.2875 432.606 306.419
  13 0.3125 431.038 307.273
  14 0.3375 431.21 298.764
  15 0.3625 432.256 297.802
  16 0.3875 431.582 310.416
  17 0.4125 432.048 312.245
  18 0.4375 432.148 308.315
  19 0.4625 432.296 311.747
  20 0.4875 432.24 320.31
